waktu,username,text
2021-08-10 23:35:38 +0700,saikkss," @rubyyjeane hei hei hei, penyakit gk cuman korona doang loh. ada juga mental ko. saya yakin ko anda gk taat 100% prokes selama pandemi ini, gw bukan ngebela yg nongkrong"" ya tapi yaudah mereka juga tau akibatnya buat diri sendiri dan keluarga. tapi pembahasan kamu di awal aja udh oot"
2021-08-11 00:12:58 +0700,saikkss," @rubyyjeane jangan samakan orang introvert sama ekstrovert ya, self heelingnya beda"" mbak. disaat pandemi seperti ini yg hampir semua orang kena mental, gw bukan belain yg nongkrong atau apalah itu karena mungkin dengan cara itu bisa ilangin stress. tapi ingat, AKIBATNYA TANGGUNG SENDIRI.."
2021-11-30 21:10:49 +0700,WahyuEkoPrabow9," @RyandiYahya @cyprivacy Tapi negara2 asia timur seperti jepang dan korea selatan, rata2 memiliki kesehatan mental yg buruk, dibuktikan dgn tingginya angka bunuh diri disana. Ada baiknya kita belajar teknologi dari mereka, tapi pemikiran dan budaya kepercayaan saya rasa indonesia lebih baik dr mereka."
2021-11-24 14:04:28 +0700,d1nosumarg0," @schfess tapi di indonesia lebih penting pendidikan ketimbang kesehatan mental, karna kalo mau dapet pekerjaan harus punya pekerjaan bukan kesehatan mental #HanyaBeropiniSesuaiFakta"
2021-10-26 05:54:10 +0700,xysalyvia," @schfess Yang relete sama issue kondisi saat ini nder (aktual) kayak pandemi covid, mental health, penggunaan sosial media, pentingnya karantina, kekerasan terhadap hewan."
2021-12-01 19:36:26 +0700,iiiiifffffffhhh," @sfsso_ Ingatlah wahai temanÃ‚Â² bahwa industri entertainment Indonesia tidak terlalu mengkhawatirkan ucapan netizen, mau netizen berkata abcd juga gak bakal didengerin karena mental org indo terlalu bebal dan sangat kuat Ã°Å¸ËœÂ­"
2021-08-10 19:58:24 +0700,skynospaces," @shuabaragi @collegemenfess Dianya rada down tp untung lulus walau revisinya banyak banget. Gegara pandemi ini, selama sidang online, dosen pengujinya agak lunak karena kasian sama kita. Untungnya ga dibantai sih, cumay yg diikasih tau salah dan kenapa kok bisa gini, tp kan ya tetep aja kena mental..."
2021-08-01 15:06:02 +0700,nuna_biha," @SinarOnline #OlympicsÃ‚Â start masa #MASÃ‚Â tgh kritikal covid. Berbulan atlet tak jumpa family, gerak ke Tokyo tak de family yg dpt ikut, support dri jauh je. Hanya team dan coach je peneman kat sana. Boleh fikir tak struggle atlet2 kita? Tak dpt imagine mental health dorang mcm mana Ã°Å¸ËœÂ­"
2021-12-02 00:17:56 +0700,Goghn," @sinnerscars Mending lo baca Wonder, untuk kesehatan mental."
2021-08-10 09:57:01 +0700,JustEatMegaMac," @SmudgeStan Ini bukan mental illness gegara kena covid sih. Karena pure blundernya dia. Pagi dia ngasih tau kena covid, eh sorenya promote video jalan2 di masa pandemi"
2021-09-02 06:26:31 +0700,sarhlx," @stardusxt_ @selphieusagi Pernah nih jawaban ortu gue Ã¢â‚¬Å“cari dulu penggantinyaÃ¢â‚¬Â gue expect mereka bakal bilang Ã¢â‚¬Å“kalau memang terlalu toxic keluar aja gapapa, kesehatan mental kamu lebih pentingÃ¢â‚¬Â BUT NO"
2021-08-11 01:59:07 +0700,ichsnmln," @starrygdds @dilaku_ @tubirfess Wajar, krn itu blind side buat org org yg berkecukupan, krn kondisi lagi pandemi, bkn untuk bahan becanda jg si, ada yg kena mental, ada yg berjuang ampe kritis ada yg akhirnya harus meninggal, this is not competition, ini bencana, bukan..."
2021-09-02 06:44:09 +0700,bp_sooyaa__," @Steffinner @bertanyarl Benerr, padahal kuat ngga nya mental orang beda-beda. Seharusnya sama orang kaya gitu harus dikasih perhatian lebih. Kadang malah dianggap kurang iman, kurang ibadah, caper, sok lemah, dll. Padahal kesehatan mental orang itu penting bgt buat menjalankan hidup."
2021-09-02 05:35:55 +0700,ladywelsy," @Steffinner @bertanyarl benerrr bgttt yaa Allah gw ampe sediiihhhh bgt kalo ada orang yg menganggap org yg punya kesehatan mental itu kurang iman, kurang ibadah, jauh dari Tuhan. kenapa ya kok bisa2nya dikaitkan sama masalah ibadah atau faktor agama sih???? jujuurr sediiihh bgt asli :("
2021-12-01 23:20:53 +0700,moondalmi, @sunglightyear iya plis demi kesehatan mental kita bersama Ã°Å¸Â§Ëœ
2021-08-29 07:43:55 +0700,JaetunJae," @susipudjiastuti Sedih sekali di saat pendemi covid 19,,sy orang dagang k5 banyak sekali kesulitan hidup di sekitar kita,,  Nelangsa melihatnya kalo gak kuat mental jelas depresi berat menghadapi hidup saat iniÃ°Å¸â„¢ÂÃ°Å¸â€™ÂªÃ°Å¸â€™Âª"
2021-08-09 03:02:57 +0700,theresiaapjt," @sylvidheaa Samaaaa. Kasar bgt sih jatohnya dikatain mental ngemis. Pdhl kita gatau, bs aja emg ada yg lg bneer2 butuh bantuan lg pandemi gini kan. Pgn komen sih if you cant say something nice, just shut up. Tp apadaya, malesÃ°Å¸Ëœâ€š"
2021-08-03 22:36:44 +0700,re_karmakun," @Taniarzty Hawahawa.. thkyu udh ingetin :'  Walau sbnrny emng aku udh dimasa ini hehe..  Jujur sblm pandemi rechan emng udh kena mental health hehe, aku malah kebalikannya di rmhin gini malah ga kena mental health justru aku bisa healing Ã°Å¸ËœÂ­Ã°Å¸â„¢Â skrg paling cuman kesel gapunya duit sama tugas"
2021-11-03 09:31:56 +0700,xysalyvia," @tanyakanrl Issue terkini sih nder kayak kesehatan mental, pergaulan remaja, kondisi saat pandemi gitu"
2021-08-11 05:57:46 +0700,blueeyedcourt," @TChainzDC @TMobile @DonorsChoose 3rd year teacher from FL! I would love to get my students social emotional books- with Covid and everything going on, we need mental health support! What better than books that support their growth and creating our classroom full of readers and learners!  https://t.co/bUMCYhC3Or"
2021-12-01 22:48:34 +0700,Narapati77," @tegalfess Rohani dan kesehatan mental, karena punya uang dan jadi orang kaya rasanya biasa saja, lebih menikmati kalau bersyukur sj sih"
2021-10-18 13:57:00 +0700,umarngelo," @tempodotco @didienAZHAR Proyek yg tidak prioritas dibutuhkan rakyat di masa pandemi sebaiknya memang ditunda. Butuh keberanian untuk berpihak ke rakyat, sementara butuh mental penjilat untuk membantu cukong dan kroninya. Pengorbanan dan kearifan pemimpin dibutuhkan di saat krisis bukan malah cuci tangan"
2021-12-02 06:00:45 +0700,RidwanMarpaung5," @tempodotco Maaf pak Jokowi, feeling saya sbg org yg sudah tua, maunya Presiden2 Negara maju itu hasil tambang mentah Indonesia spy di export ke negara mereka dgn harga murah, spy ekonomi mereka maju.Hati2 pak mental kolonialisme itu tidakkan per nah hilang dari mereka."
2021-12-01 22:47:26 +0700,NurlioniW, @Thatatata123 Ya kak kesehatan mental lebih penting .
2021-12-02 00:53:41 +0700,fandoricky," @tirta_cipeng Gue dapet bisikam dari masa dpn  dok everton menang 2-1, saran aja biar ga begadang takut ny nanti mengganggu kesehatan fisik dan mental"
2021-08-11 06:52:26 +0700,nomore8digits," @tlccourville I canÃ¢â‚¬â„¢t imagine the mental anguish these medical workers are going through. With the first wave of Covid, they didnÃ¢â‚¬â„¢t know what to expect. Now they know and have to be thinking WTF. Again?"
2021-08-09 15:44:01 +0700,nyunism, @topimodel enggak tapi rambutku udah tipis dibanding dulu apalagi semenjak pandemi mental breakdance bgt NANGIS. rambutmu sekarang segimana? siapatau jd inspirasi ehe
2021-12-01 23:36:18 +0700,seaoflust," @tubirfess Sorry to hear that :( Kamu hebat bgt udah bertahan sampai titik inii. Ku cuma bisa saranin utk kuatin diri, jaga kesehatan fisik dan mental, dan jgn nyerah utk cari kerjaan dgn gaji yg lbh tinggi. Semoga keadaan segera membaik ya dan hutangnya cepat selesai. Aamiin."
2021-08-09 13:51:06 +0700,bchtiarmarpaung," @Tukang_Binguung 16 TahunÃ°Å¸â„¢â€š Pandemi berhasil membuat ku merasakan kedewasaan, dimana yang dibutuhkan itu duit duit duit duit duit duit duit, kesehatan mental dan BERHENTI UNTUK MENYENANGKAN ORANG LAIN, YANG BELUM TENTU DIRI SENDIRI IKUT SENANG :)"
2021-12-01 22:56:19 +0700,chocolatadisco, @twistedthursday TOLONG PAK DEMI KESEHATAN MENTAL ORANG2 HALU KYK SAYA Ã°Å¸ËœÂ­Ã°Å¸â„¢Â
2021-10-23 16:47:50 +0700,aadyaadya," @txtdrpemerintah Bcanda muluk heran. Nakes yang berjuang khususnya dari saat COVID-19 dimulai 24/7, Kesehatan mereka sendiri kadang terabaikan sampai ada yang gugur, gabisa pulang kerumah karena harus Standby dan jaga jarak, belum harus menanggung beban mental setiap hari melihat ada yang cont-"
2021-07-29 18:20:55 +0700,mayantifina," @undipmenfess For the sake of your mental health, I would say tembalang, nderÃ°Å¸â„¢Â  Karena kalau kamu merasa comfort zone mu dirumah, biasanya gaakan nanya apa kepikiran lg mau ke tembalang.  Tapi kembali lg ke situasi pandemi sekarang yaaaa"
2021-08-06 08:10:49 +0700,vii_alfi," @vantaektha @collegemenfess Selamat pagi. Kami tim EMOSPOT  mengharapkan kesediaan saudara/i untuk mengisi kuesioner mengenai ""Strategi Pemulihan Kesehatan Mental di Masa Pandemi COVID-19.""   https://t.co/jA7ZRbYZNP  Terima kasih, ya! Hal-hal baik akan melahirkan hal baik pula, entah sekarang atau nanti."
2021-12-01 22:13:05 +0700,th0k1ng," @WagimanDeep212_ @DediMulyadi71 PNS an**ng.., mental sbagian besar PNS di Indonesia, dapat gaji, tunjangan &amp; dijamin negara smp mati, msh tdk bsyukur.. maunya kerja nyantai &amp; duduk2 di warkopÃ°Å¸â€˜Å Ã°Å¸â€˜Å "
2021-11-17 18:47:21 +0700,sindysyueb, @ZonaBulutangkis Kalau ngak pandemi seruuy kali yakkk suara para BL di stadion saat pertandingan dan setelah pertandingan yang ada kenal mental pramel nya hihi
2021-11-04 17:17:54 +0700,bemfikesupnvj, [ COMING SOON WEBINAR HARI KESEHATAN NASIONAL ]  Banyaknya orang yang mengalami permasalahan kesehatan mental akibat pandemi Covid-19 bisa dipahami mengingat pandemi Covid-19 merupakan sumber stres baru bagi masyarakat dunia saat ini. Sosialisasi kepada masyarakat mengenai  https://t.co/3mqeWsqML8
2021-11-23 16:05:09 +0700,MAN1_Jembrana, [4] Ketiganya memaparkan bahwa ide esai mereka adalah mengembangkan sebuah aplikasi berbasis android untuk membantu masyarakat dalam melakukan konseling mental selama Pandemi Covid-19. Aplikasi yang dibuat diberi nama Konseling Mental (KOMEN).
2021-11-25 13:15:45 +0700,collegemenfess," [cm] halo mau tanya dong buat anak kesehatan / dari mana aja kalian ada yang tau gak ya komunitas kesehatan gitu (bukan yang lebih ke kesehatan mental ya) bebas kok daerah mana aja yang penting di Indonesia hehe, makasih banyakkk yaa"
2021-11-25 15:02:54 +0700,himarusunpad, [Kesehatan Mental Anak]  Ãâ€ÃÂ¾ÃÂ±Ã‘â‚¬Ã‘â€¹ÃÂ¹ ÃÂ´ÃÂµÃÂ½Ã‘Å’ ÃÂ²Ã‘ÂÃÂµÃÂ¼!   Pembelajaran jarak jauh (PJJ)/daring sudah diberlakukan selama beberapa tahun terakhir dalam sistem Pendidikan di Indonesia. Sistem PJJ/daring menimbulkan beberapa dampak bagi gangguan kesehatan mental anak-anak dan remaja.  https://t.co/AZO2PC1aOB
2021-11-30 17:40:03 +0700,BEMFKMUI," [MENILIK KESEHATAN MENTAL MAHASISWA UI: PERJALANAN MEWUJUDKAN UI SEHAT MENTAL]Ã¢ÂÂ£ Ã¢ÂÂ£ Halo, FKM!Ã¢ÂÂ£ Ã¢ÂÂ£ Sudah hampir 2 tahun pandemi COVID-19 berlangsung di Indonesia dan berdampak signifikan bagi kehidupan, terutama bagi bidang pendidikan.  https://t.co/3FrN83dBv1"
2021-12-01 13:29:27 +0700,tanotoitb," [Mental Health Awareness di Tengah Pandemi Covid-19]  Hi T-Friends!  Di masa pandemi seperti ini, kesehatan mental menjadi hal yang penting untuk kita jaga. Untuk itu, yuk simak penjelasan terkait kesehataan mental dan tips untuk menjaganya di postingan ini!  https://t.co/q0dcmYXyPz"
2021-08-30 15:53:37 +0700,nana_octaliana," [PARENTING WEBINAR - OPEN FOR PUBLIC]   Di tengah pandemi Covid-19 membuat banyaknya kegiatan di lakukan dari rumah dalam kurun waktu yang tidak dapat kita pastikan. Munculnya stres, gelisah, kecemasan, dan depresi merupakan kondisi mental yang marak terjadi saat pandemi.  https://t.co/4RXnn9zevg"
2021-08-03 10:23:06 +0700,aditya876fm," [Pengaruh Buruk Kesepian Saat Pandemi COVID-19 bagi Fisik dan Mental]  Audience Aditya, pandemi COVID-19 masih belum kelihatan ujungnya, tak terkecuali di Indonesia. Masyarakat terus diminta untuk tetap di rumah saja, guna menghindari penularan virus corona.  https://t.co/ugp4S3xKdL"
2021-02-13 20:35:37 +0700,rizkylc2," [Satu Persen Mental Health Ranger Sharing Session]  Di masa masa sekarang ini, sejak ada pandemi covid dan mengharuskan kita untuk di rumah saja kadang membuat bosan dan pikiran makin stress karena banyak pekerjaan dirumah ataupun dari kampus.  https://t.co/bV3VNk5Mmw"
2021-08-05 10:07:17 +0700,ppsmb_kesatria," [TALKSHOW]  Hingga saat ini, keberlangsungan pandemi Covid-19 yang belum kunjung usai menuntut kita untuk banyak menyesuaikan diri dengan lingkungan serta persoalan yang berbeda dari biasanya. Perubahan relasi sosial yang ikut terdampak juga berkaitan dengan Mental Health.  https://t.co/AnqUeXzfYc"
2021-12-02 06:50:28 +0700,dr_Aldi18," 7. Tidur cukup (7-8 jam sehari) 8. Jaga kesehatan mental, selalu berpikir positif, hindari dan atasi stres"
2021-10-20 16:53:31 +0700,RWPhD," 85 juta anak-anak di Indonesia adalah jumlah yang terbesar ke empat di dunia. Tak hanya orang dewasa, mereka pun rentan terhadap dampak kesehatan mental dari COVID 19. @UNICEF @UNICEFIndonesia #DocRW #foreverychild #untuksetiapanak  https://t.co/lWOhaxviGF"
2020-10-11 22:41:02 +0700,bell_bib," a thread : mental health di masa pandemi  Tahun 2020 bisa diibaratkan sebagai tahun kepanikan, kecemasan, dan ketakutan bagi seluruh penduduk dunia. Bagaimana tidak, hampir seluruh belahan dunia terjangkit virus baru yang dikenal dengan Coronavirus / Covid 19."
2021-08-10 14:19:14 +0700,ra3an, Ada fedahnya masa pandemi ini bikin orang yg bikin presentasi gak perlu berlomba2 bikin efek gak esensial. Kena mental kan kalo sinyal rapat online ngadat?
2021-08-10 14:49:24 +0700,suaradotcom, Ahli: Masalah Keuangan akibat Pandemi Covid-19 Pengaruhi Kesehatan Mental   https://t.co/CXMsEsDc61
2020-12-08 08:49:08 +0700,CircleSite," akibat pandemi covid-19, belajar menjadi dirumahkan. Pembelajaran daring membuat mental siswa maupun mahasiswa down. Berikut 4 tips menjaga kesehatan mental selama masa pandemi  #CircleSite #Mentalhealth #dirumahaja  https://t.co/kyBWFDLxBm"
2021-11-30 18:14:16 +0700,beritaKBR, Akses thdp layanan kesehatan mental di Indonesia masih rendah lho! Kenapa?  Apa penyebab kesehatan mental di kalangan anak muda?  BESOK! Kita obrolin di #PodcastPartyKBRPrime bareng @UPJ_Bintaro &amp; @IntothelightID  Daftar:  https://t.co/LYirosU9GZ  Mari kita berpesta!  Ã°Å¸Å½Â§Ã°Å¸Å½â„¢Ã¯Â¸ÂÃ°Å¸â€™Æ’Ã°Å¸â€¢ÂºÃ°Å¸â€™Æ’  https://t.co/buuz57hRpF
2021-11-23 14:22:17 +0700,nerdgvrl," Aku diam sejenak pas baca part ini. 1:5 orang di Indonesia punya potensi masalah gangguan jiwa.  Gangguan kesehatan mental ini memang seringnya ga keliatan. Kalo kamu merasa ga nyaman, please cari professional helper. Jangan self-claimed! (cont)  https://t.co/o8YU4DzFB5"
2021-08-05 03:09:20 +0700,capsule_nine," Aku dulu pernah rasa mental health breakdown ni, benda ni macam tak boleh kawal, sebab emosi, anxiety, insecure, tgk macam2 hal masa covid ni harap dijauhkan la."
2021-07-24 13:57:22 +0700,Hhfzn," Aku harap semua orang dalam keadaan yg okay la. Especially mental health. Doa negara kita cepat bebas dari covid ni. Aku harap ada la peluang nak enjoy masa muda ni. Apapun, semoga semua dilindungi dan kekal bertahan. Even we dont know how long this pandemic is."
2021-11-22 13:14:31 +0700,aminizaliloh_, Aku ingin indonesia terbuka sama masalah kesehatan mental
2021-12-01 09:40:47 +0700,moccatinkerbell, Aku membutuhkan perfilm-an Indonesia tentang family/educating yang berhubungan sama mental issues di kalangan remaja/mahasiswa jaman sekarang. Di Indo belom ada kah? Atau emang gue nya bener2 nolep sama perfilm-an Indonesia?
2021-09-02 05:57:43 +0700,adellalalostu, alasan resign dari kerjaan karena kesehatan mental gua lebih penting
2021-07-03 14:27:03 +0700,BanyumasFokus, Anak-anak dan remaja muda tidak luput dari krisis kesehatan mental saat ini yang dipicu oleh pandemi COVID-19. Studi penelitian telah menemukan tingkat depresi dan kecemasan yang sangat tinggi di kalangan remaja kita. .  https://t.co/pgFhvBo2k4
2021-08-10 01:50:39 +0700,dimaasAjii, ancen adanya pandemi iki ga menyebabkan penyakit ke badan tok tapi nang mental pisan
2021-06-07 14:26:47 +0700,kezialexander," Ã¢Å“Â¨KAMPANYE KESEHATAN MENTAL (MENTAL HEALTH)Ã¢Å“Â¨  Thread ini bertujuan untuk meningkatkan kesadaran akan perlunya perhatian terhadap kesehatan mental, terutama di tengah masa pandemi Covid-19."
2021-08-05 16:11:23 +0700,agddinkesdkiJKT, Apa itu cemas? Bagaimana cara mengelolanya agar tidak sampai membuat imunitas tubuh semakin turun saat terpapar Covid-19? Perlukah berkonsultasi dengan profesional kesehatan mental jika mengalami kecemasan?
2021-11-21 15:36:03 +0700,KompasTV, Apa Kabar Kesehatan Mental Anak-anak Indonesia?  https://t.co/aNL3MuhyTb  https://t.co/fuXTbsix2j
2021-12-02 05:53:28 +0700,topedjkt2015, apa kesehatan mental
2021-06-30 07:29:02 +0700,syafiqaleornard," Ayah aku dgr tazkirah berkaitan covid dri ostad masa tgh sarapan  Banggang ape tah ostad, org dah hilang mata pencarian, depression teruk, sampai mental health issues, Dah tak boleh fikir waras, hilang pertimbangan, kau suruh dekatkan diri pada allah,  They can't without help!"
2021-12-02 01:20:37 +0700,haeeechanie, bacain bumilang malem2 tuh bener2 ga bagus buat kesehatan mental alias gue iri anjir?????????
2021-08-03 12:05:51 +0700,firlysavitri," Badminton menyelamatkan mental health aku &amp; @mosidik   Di awal pandemi, kami main badminton SETIAP hari selama berbulan bulan."
2021-10-31 23:53:23 +0700,selendiipity, Badminton saat pandemi adalah dimana mental dan kesetiaan wr 1 stan diuji
2021-11-25 21:53:22 +0700,topedjkt2015, bagaimana kesehatan mental di indonesia
2021-08-11 03:26:20 +0700,fatmaliaa_, Bahkan paham akan kesehatan mental pun tidak kan
2021-11-02 09:24:39 +0700,mysweetlava," Bahkan seorang psikolog bisa lebih merasakan yg lebih parah dari apa yg gw rasa karna mereka lebih paham tentang kehidupan, mental health, stress, depresi dll. Sekarang saat kita lebih paham tentang hidup ternyata bersamaan dengan Pandemi jadi stress nya double"
